Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win,Start,Mins_played,FDP,DoubleD,TripleD,FD_Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,3pts,FGM,FGA,FG%,FTM,FTA,FT%
Quinn Cook,1/20/2020,lal,bos,0,19.5,107,139,0,0,4.566666667,6.4,0,0,3600,1,67.67,-1.31,4,2,0,0,0,0,1,1,4,0.25,1,3,0.33
Quinn Cook,1/18/2020,lal,hou,1,20.5,124,115,1,0,4.7,8.2,0,0,3600,1,67.03,-1.29,4,1,0,1,0,0,0,2,3,0.67,0,0,0.00
Quinn Cook,1/15/2020,lal,orl,0,22.5,118,119,0,0,25.03333333,30.3,0,0,3600,1,65.7,0.04,22,4,1,1,0,1,4,9,4,2.25,0,0,0.00
Quinn Cook,1/13/2020,lal,cle,1,22.5,128,99,1,0,20.36666667,16.3,0,0,3600,1,66.34,-1.27,7,4,1,1,0,0,1,3,7,0.43,0,0,0.00
Quinn Cook,1/11/2020,lal,okc,1,20,125,110,1,0,18.38333333,19.7,0,0,3500,1,63.56,1.23,13,1,3,1,0,2,2,5,10,0.50,1,1,1.00
Quinn Cook,1/10/2020,lal,dal,1,21.75,129,114,1,0,3.033333333,6,0,0,3500,1,62.64,3.84,6,0,0,0,0,0,0,3,3,1.00,0,0,0.00
Quinn Cook,1/7/2020,lal,nyk,1,22.5,117,87,1,0,4.5,4.5,0,0,3500,1,66.07,0.41,3,0,1,0,0,0,1,1,2,0.50,0,0,0.00
Quinn Cook,12/29/2019,lal,dal,1,21.5,108,95,1,0,1.316666667,0,0,0,3500,1,66.25,0.18,0,0,0,0,0,0,0,0,1,0.00,0,0,0.00
Quinn Cook,12/22/2019,lal,den,0,21.5,104,128,0,0,17.43333333,2.9,0,0,3500,1,65.43,0.12,2,2,1,0,0,3,0,1,5,0.20,0,0,0.00
Quinn Cook,12/8/2019,lal,min,1,21.5,142,125,1,0,10.48333333,2.5,0,0,3500,1,65.98,-1.97,2,0,1,0,0,1,0,1,3,0.33,0,0,0.00
Quinn Cook,12/6/2019,lal,por,1,22.5,136,113,1,0,10.11666667,2.5,0,0,3500,1,65.7,-13.38,2,0,1,0,0,1,0,1,3,0.33,0,0,0.00
Quinn Cook,12/4/2019,lal,uta,1,21,121,96,1,0,4.733333333,3.2,0,0,3500,1,47.12,10.75,2,1,0,0,0,0,0,1,3,0.33,0,0,0.00
Quinn Cook,12/1/2019,lal,dal,0,16,100,114,0,0,3.166666667,2,0,0,3500,1,66.3,-0.04,2,0,0,0,0,0,0,0,1,0.00,2,2,1.00
Quinn Cook,11/29/2019,lal,was,1,22.5,125,103,1,0,22.73333333,18.9,0,0,3500,1,65.89,0.22,17,2,1,0,0,2,3,7,1,7.00,0,0,0.00
Quinn Cook,11/22/2019,lal,okc,1,20,130,127,1,0,11.86666667,6.4,0,0,3500,1,63.69,1.47,2,2,2,0,0,1,0,1,2,0.50,0,0,0.00
Quinn Cook,11/19/2019,lal,okc,1,22.5,112,107,1,0,15.43333333,5.4,0,0,3500,1,64.15,1.01,3,2,0,0,0,0,1,1,5,0.20,0,0,0.00
Quinn Cook,11/17/2019,lal,atl,1,21.5,122,101,1,0,5.066666667,6,0,0,3800,1,65.66,0.18,2,0,0,2,0,2,0,1,2,0.50,0,0,0.00
Quinn Cook,11/15/2019,lal,sac,1,22.5,99,97,1,0,4.15,4.4,0,0,3800,1,65.98,-0.41,2,2,0,0,0,0,0,1,2,0.50,0,0,0.00
Quinn Cook,11/13/2019,lal,gsw,1,22,120,94,1,0,24.38333333,16.2,0,0,4100,1,65.79,-0.99,10,1,2,1,0,1,0,5,1,5.00,0,0,0.00
Quinn Cook,11/12/2019,lal,pho,1,21,123,115,1,0,8.516666667,6,0,0,4100,1,62.41,3.48,3,0,2,0,0,0,1,1,3,0.33,0,0,0.00
Quinn Cook,11/10/2019,lal,tor,0,21.5,104,113,0,0,11.98333333,14.7,0,0,4200,1,65.66,0.23,7,1,3,1,0,1,1,3,5,0.60,0,0,0.00
Quinn Cook,11/8/2019,lal,mia,1,22.5,95,80,1,0,14.75,3,0,0,4200,1,66.16,-0.33,2,0,2,0,0,2,0,1,4,0.25,0,0,0.00
Quinn Cook,11/5/2019,lal,chi,1,20,118,112,1,0,26.05,29.8,0,0,3900,1,65.79,-0.77,17,4,2,1,1,1,3,6,9,0.67,2,3,0.67
Quinn Cook,11/3/2019,lal,sas,1,19,103,96,1,0,5.05,0,0,0,3900,1,64.29,1.1,0,0,0,0,0,0,0,0,2,0.00,0,0,0.00
Quinn Cook,11/1/2019,lal,dal,1,21.5,119,110,1,0,4.383333333,0,0,0,3900,1,65.25,0.12,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Quinn Cook,10/29/2019,lal,mem,1,22.5,120,91,1,0,22,13.1,0,0,4100,1,65.34,0.03,7,3,1,1,0,2,1,3,8,0.38,0,0,0.00
Quinn Cook,10/27/2019,lal,cha,1,21.5,120,101,1,0,24.03333333,27.6,0,0,3500,1,64.88,0.55,12,3,8,0,0,0,2,5,9,0.56,0,0,0.00
Quinn Cook,10/25/2019,lal,uta,1,22.5,95,86,1,0,21.2,8.7,0,0,3500,1,65.7,0.03,4,1,3,0,0,1,0,2,8,0.25,0,0,0.00
Quinn Cook,10/22/2019,lal,lac,0,22.5,102,112,0,0,16.93333333,7.2,0,0,3500,1,65.7,0.32,4,1,2,0,0,1,0,2,7,0.29,0,0,0.00
Tim Hardaway Jr.,2/1/2020,dal,atl,1,20.5,123,100,1,1,26.91666667,9.7,0,0,4900,3,65.02,0.14,7,1,1,1,0,3,1,3,2,1.50,0,0,0.00
Tim Hardaway Jr.,1/31/2020,dal,hou,0,19.5,121,128,0,1,31.73333333,22.6,0,0,4300,3,66.66,-4.82,15,3,4,0,0,2,4,5,2,2.50,1,1,1.00
Tim Hardaway Jr.,1/28/2020,dal,pho,0,20.5,104,133,0,1,26,11.9,0,0,4600,3,63.51,-1.67,9,2,1,0,0,1,2,3,10,0.30,1,1,1.00
Tim Hardaway Jr.,1/27/2020,dal,okc,1,20,107,97,1,1,35.31666667,18.6,0,0,4800,3,62.69,-4.15,15,3,0,0,0,0,3,6,2,3.00,0,0,0.00
Tim Hardaway Jr.,1/25/2020,dal,uta,0,17,107,112,0,1,29.5,19,0,0,5200,3,48.26,17.17,11,5,0,1,0,1,2,4,10,0.40,1,1,1.00
Tim Hardaway Jr.,1/23/2020,dal,por,1,22.5,133,125,1,1,28.96666667,17.2,0,0,5500,3,66.25,-1.25,11,1,4,0,0,1,3,4,9,0.44,0,0,0.00
Tim Hardaway Jr.,1/17/2020,dal,por,1,21.5,120,112,1,1,31.91666667,34.8,0,0,4900,3,64.33,0.87,29,4,0,1,0,2,5,9,6,1.50,6,7,0.86
Tim Hardaway Jr.,1/15/2020,dal,sac,1,22,127,123,1,1,30.51666667,31.2,0,0,4900,3,66.34,-0.78,18,6,2,1,0,0,3,7,5,1.40,1,1,1.00
Tim Hardaway Jr.,1/14/2020,dal,gsw,1,22.5,124,97,1,1,23.8,23.6,0,0,4700,3,67.62,-3.63,12,3,4,1,0,1,2,5,1,5.00,0,0,0.00
Tim Hardaway Jr.,1/11/2020,dal,phi,1,20.5,109,91,1,1,30.05,27.3,0,0,4100,3,64.83,-0.84,12,9,1,0,1,0,2,5,1,5.00,0,2,0.00
Tim Hardaway Jr.,1/10/2020,dal,lal,0,21.75,114,129,0,1,31.88333333,33.9,0,0,4200,3,62.64,1.13,22,7,1,1,0,1,3,7,6,1.17,5,6,0.83
Tim Hardaway Jr.,1/8/2020,dal,den,0,19.5,106,107,0,1,30.41666667,18,0,0,4300,3,64.7,0.05,15,0,2,0,0,0,3,5,1,5.00,2,4,0.50
Tim Hardaway Jr.,1/6/2020,dal,chi,1,20.5,118,110,1,1,21.61666667,25.8,0,0,4800,3,65.02,-0.31,15,4,2,1,0,0,3,5,8,0.63,2,2,1.00
Tim Hardaway Jr.,12/29/2019,dal,lal,0,21.5,95,108,0,1,6.566666667,6.2,0,0,5100,3,66.25,-0.49,2,1,0,1,0,0,0,1,5,0.20,0,0,0.00
Tim Hardaway Jr.,12/28/2019,dal,gsw,1,20.5,141,121,1,1,22.81666667,25.5,0,0,5100,3,67.44,-1.97,25,0,1,0,0,1,6,9,3,3.00,1,1,1.00
Tim Hardaway Jr.,12/26/2019,dal,sas,1,20,102,98,1,1,28.03333333,18.6,0,0,5100,3,64.42,1.05,17,3,0,0,0,2,3,7,4,1.75,0,0,0.00
Tim Hardaway Jr.,12/22/2019,dal,tor,0,15.5,107,110,0,1,35.46666667,35.1,0,0,5000,3,66.57,0.2,16,8,5,2,0,4,2,6,9,0.67,2,2,1.00
Tim Hardaway Jr.,12/20/2019,dal,phi,1,20,117,98,1,1,31.58333333,35.3,0,0,4900,3,69.31,-4.38,27,4,1,1,0,1,7,0,0,0.00,0,1,0.00
Tim Hardaway Jr.,12/18/2019,dal,bos,0,21.5,103,109,0,1,30.41666667,22.6,0,0,5100,3,65.89,-0.95,13,3,2,1,0,0,3,4,7,0.57,2,2,1.00
Tim Hardaway Jr.,12/16/2019,dal,mil,1,20,120,116,1,1,24.25,8.3,0,0,5400,3,64.79,-0.75,6,4,1,0,0,4,0,1,10,0.10,4,6,0.67
Tim Hardaway Jr.,12/14/2019,dal,mia,0,20.5,118,122,0,1,41.8,35.5,0,0,5100,3,63.42,0.62,28,5,3,0,0,3,6,0,0,0.00,0,0,0.00
Tim Hardaway Jr.,12/12/2019,dal,det,1,21,122,111,1,1,25.4,6,0,0,5000,3,65.15,-0.96,2,5,0,0,0,2,0,1,6,0.17,0,0,0.00
Tim Hardaway Jr.,12/8/2019,dal,sac,0,19,106,110,0,1,36.35,36.2,0,0,4700,3,63.28,0.91,29,1,2,1,0,0,9,0,0,0.00,0,0,0.00
Tim Hardaway Jr.,12/7/2019,dal,nor,1,14,130,84,1,1,19.53333333,25.1,0,0,4700,3,65.47,-0.49,14,3,3,1,0,0,1,5,10,0.50,3,3,1.00
Tim Hardaway Jr.,12/4/2019,dal,min,1,20.5,121,114,1,1,25.76666667,10.6,0,0,5000,3,64.33,0.9,7,3,0,0,0,0,1,2,8,0.25,2,2,1.00
Tim Hardaway Jr.,12/3/2019,dal,nor,1,19.5,118,97,1,1,25.46666667,23.6,0,0,5000,3,66.89,-2.69,12,3,2,1,1,1,2,5,1,5.00,0,0,0.00
Tim Hardaway Jr.,12/1/2019,dal,lal,1,16,114,100,1,1,30.51666667,15.9,0,0,5000,3,66.3,-3.3,8,2,1,2,0,2,0,3,10,0.30,2,2,1.00
Tim Hardaway Jr.,11/29/2019,dal,pho,1,21,120,113,1,1,36.15,33.6,0,0,5000,3,62.1,1.97,26,3,0,2,0,2,6,8,4,2.00,4,4,1.00
Tim Hardaway Jr.,11/26/2019,dal,lac,0,20.5,99,114,0,1,29.46666667,19.7,0,0,5400,3,62.51,1.56,8,1,1,3,0,0,1,3,8,0.38,1,1,1.00
Tim Hardaway Jr.,11/24/2019,dal,hou,1,15.5,137,123,1,1,38.23333333,48.3,0,0,4000,3,66.07,-2.07,31,4,5,2,0,1,5,0,0,0.00,6,7,0.86
Tim Hardaway Jr.,11/22/2019,dal,cle,1,20.5,143,101,1,1,18.01666667,26.2,0,0,3800,3,64.47,-0.47,16,1,4,1,0,0,4,6,8,0.75,0,0,0.00
Tim Hardaway Jr.,11/20/2019,dal,gsw,1,19.5,142,94,1,1,22.08333333,25,0,0,3600,3,63.47,0.31,20,0,4,0,0,1,4,6,7,0.86,4,5,0.80
Tim Hardaway Jr.,11/18/2019,dal,sas,1,20.5,117,110,1,0,14.56666667,2,0,0,4000,3,63.74,0.77,0,0,2,0,0,1,0,0,5,0.00,0,0,0.00
Tim Hardaway Jr.,11/16/2019,dal,tor,1,20.5,110,102,1,0,19.1,9.7,0,0,3900,3,64.7,1.07,4,1,3,0,0,0,0,2,1,2.00,0,0,0.00
Tim Hardaway Jr.,11/14/2019,dal,nyk,0,20,103,106,0,0,24.86666667,19.8,0,0,3900,3,68.03,-2.21,12,4,0,0,1,0,2,4,10,0.40,2,4,0.50
Tim Hardaway Jr.,11/11/2019,dal,bos,0,19.5,106,116,0,0,20.63333333,18.3,0,0,3900,3,66.8,-1.53,9,4,1,0,1,0,1,3,1,3.00,2,3,0.67
Tim Hardaway Jr.,11/9/2019,dal,mem,1,20,138,122,1,0,22.21666667,21.5,0,0,3700,3,65.75,-0.84,20,0,1,0,0,0,5,7,4,1.75,1,1,1.00
Tim Hardaway Jr.,11/8/2019,dal,nyk,0,20.5,102,106,0,0,23.8,16.9,0,0,3700,3,65.75,-0.84,14,2,1,0,0,1,3,5,5,1.00,1,2,0.50
Tim Hardaway Jr.,11/6/2019,dal,orl,1,20.5,107,106,1,0,26.48333333,19.6,0,0,3900,3,64.47,0.05,13,3,2,0,0,0,2,4,1,4.00,3,4,0.75
Tim Hardaway Jr.,11/3/2019,dal,cle,1,19.5,131,111,1,0,21.93333333,18.6,0,0,3900,3,64.7,-5.53,12,3,2,0,0,0,2,5,2,2.50,0,0,0.00
Tim Hardaway Jr.,11/1/2019,dal,lal,0,21.5,110,119,0,0,26.96666667,17.5,0,0,3700,3,65.25,-6.08,11,5,1,0,0,1,2,4,1,4.00,1,2,0.50
Tim Hardaway Jr.,10/29/2019,dal,den,1,21,109,106,1,0,23.03333333,23.6,0,0,3700,3,46.39,18.1,14,3,2,1,0,0,4,5,9,0.56,0,0,0.00
Tim Hardaway Jr.,10/27/2019,dal,por,0,19,119,121,0,0,21.93333333,11.7,0,0,3900,3,63.51,0.98,11,1,1,0,0,2,0,2,7,0.29,7,8,0.88
Tim Hardaway Jr.,10/25/2019,dal,nor,1,20,123,116,1,0,21.61666667,12.2,0,0,4000,3,66.34,-2.75,8,1,2,0,0,0,2,2,8,0.25,2,2,1.00
Tim Hardaway Jr.,10/23/2019,dal,was,1,20.5,108,100,1,0,21.41666667,6.7,0,0,5300,3,63.88,-0.29,4,1,1,0,0,0,0,2,7,0.29,0,0,0.00
Moses Brown,1/20/2020,por,gsw,1,22,129,124,1,0,2.25,0.2,0,0,3500,5,65.89,-0.11,0,1,0,0,0,1,0,0,0,0.00,0,0,0.00
Moses Brown,1/1/2020,por,nyk,0,19.5,93,117,0,0,4.75,3.2,0,0,3500,5,65.75,-0.11,2,1,0,0,0,0,0,1,2,0.50,0,0,0.00
Moses Brown,12/30/2019,por,pho,0,22,116,122,0,0,0.866666667,-1,0,0,3500,5,68.12,-2.48,0,0,0,0,0,1,0,0,0,0.00,0,0,0.00
Moses Brown,11/27/2019,por,okc,1,22,136,119,1,0,6.116666667,7.8,0,0,3500,5,64.79,-0.34,4,4,0,0,0,1,0,1,2,0.50,2,2,1.00
Moses Brown,11/25/2019,por,chi,1,20,117,94,1,0,4.15,9.4,0,0,3500,5,62.87,1.4,4,2,0,1,0,0,0,2,4,0.50,0,2,0.00
Moses Brown,11/12/2019,por,sac,0,22,99,107,0,0,4.466666667,3.6,0,0,3500,5,66.62,0.65,0,3,0,0,0,0,0,0,1,0.00,0,0,0.00
Moses Brown,11/10/2019,por,atl,1,21,124,113,1,0,0.416666667,0,0,0,3500,5,67.53,-0.26,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Seth Curry,2/1/2020,dal,atl,1,20.5,123,100,1,0,20.75,25.2,0,0,4800,1,65.02,0.14,15,6,2,0,0,0,5,5,10,0.50,0,0,0.00
Seth Curry,1/31/2020,dal,hou,0,19.5,121,128,0,0,24.75,23.4,0,0,4300,1,66.66,-4.82,16,2,4,0,0,1,2,6,1,6.00,2,3,0.67
Seth Curry,1/28/2020,dal,pho,0,20.5,104,133,0,1,19.35,10.3,0,0,4600,1,63.51,-1.67,4,4,1,0,0,0,0,2,4,0.50,0,1,0.00
Seth Curry,1/27/2020,dal,okc,1,20,107,97,1,1,29.96666667,14.8,0,0,4300,1,62.69,-4.15,8,4,2,0,0,1,2,3,8,0.38,0,0,0.00
Seth Curry,1/25/2020,dal,uta,0,17,107,112,0,1,34.1,32.8,0,0,4000,1,48.26,17.17,19,4,4,1,0,0,4,6,9,0.67,3,3,1.00
Seth Curry,1/23/2020,dal,por,1,22.5,133,125,1,1,25.5,24.2,0,0,4000,1,66.25,-1.25,17,1,2,1,0,0,4,6,1,6.00,1,1,1.00
Seth Curry,1/17/2020,dal,por,1,21.5,120,112,1,0,28.63333333,27.3,0,0,3900,1,64.33,0.87,16,4,3,1,0,1,3,6,4,1.50,1,2,0.50
Seth Curry,1/15/2020,dal,sac,1,22,127,123,1,0,26.36666667,20.2,0,0,3700,1,66.34,-0.78,21,1,0,0,0,2,5,7,1,7.00,2,4,0.50
Seth Curry,1/14/2020,dal,gsw,1,22.5,124,97,1,0,16,16.2,0,0,3900,1,67.62,-3.63,9,1,2,1,0,0,0,4,8,0.50,1,1,1.00
Seth Curry,1/11/2020,dal,phi,1,20.5,109,91,1,0,20.6,15.9,0,0,3800,1,64.83,-0.84,6,2,3,0,1,0,1,2,6,0.33,1,1,1.00
Seth Curry,1/10/2020,dal,lal,0,21.75,114,129,0,0,31.71666667,23.2,0,0,3600,1,62.64,1.13,16,1,2,1,0,0,3,6,4,1.50,1,1,1.00
Seth Curry,1/8/2020,dal,den,0,19.5,106,107,0,0,24.36666667,19.7,0,0,3500,1,64.7,0.05,14,1,1,1,0,0,2,6,10,0.60,0,0,0.00
Seth Curry,1/6/2020,dal,chi,1,20.5,118,110,1,0,20.65,11.9,0,0,3600,1,65.02,-0.31,4,2,3,0,1,2,0,2,8,0.25,0,0,0.00
Seth Curry,1/4/2020,dal,cha,0,20.5,120,123,0,0,25.6,12.7,0,0,4500,1,65.61,-1.52,12,1,1,0,0,2,0,5,8,0.63,2,2,1.00
Seth Curry,1/2/2020,dal,bkn,1,20.5,123,111,1,0,31.08333333,30.9,0,0,3800,1,62.23,1.22,25,2,1,1,0,1,5,9,3,3.00,2,2,1.00
Seth Curry,12/31/2019,dal,okc,0,20,101,106,0,0,26.38333333,21.3,0,0,3800,1,63.78,2.19,9,4,1,1,1,0,3,3,3,1.00,0,0,0.00
Seth Curry,12/29/2019,dal,lal,0,21.5,95,108,0,0,23.3,10.2,0,0,3800,1,66.25,-0.49,7,1,0,1,0,1,1,3,1,3.00,0,0,0.00
Seth Curry,12/28/2019,dal,gsw,1,20.5,141,121,1,0,25.18333333,25.7,0,0,3800,1,67.44,-1.97,17,1,1,2,0,0,4,5,3,1.67,3,3,1.00
Seth Curry,12/26/2019,dal,sas,1,20,102,98,1,0,16.08333333,0.5,0,0,3800,1,64.42,1.05,0,0,1,0,0,1,0,0,1,0.00,0,0,0.00
Seth Curry,12/22/2019,dal,tor,0,15.5,107,110,0,0,18.13333333,5,0,0,4100,1,66.57,0.2,1,0,4,0,0,2,0,0,7,0.00,1,1,1.00
Seth Curry,12/20/2019,dal,phi,1,20,117,98,1,0,21.2,10.5,0,0,4100,1,69.31,-4.38,11,0,1,0,0,2,1,4,8,0.50,2,2,1.00
Seth Curry,12/18/2019,dal,bos,0,21.5,103,109,0,0,25.08333333,25.8,0,0,4100,1,65.89,-0.95,20,4,2,0,0,2,4,8,3,2.67,0,0,0.00
Seth Curry,12/16/2019,dal,mil,1,20,120,116,1,0,26.31666667,34,0,0,4000,1,64.79,-0.75,26,5,4,0,0,4,4,9,5,1.80,4,4,1.00
Seth Curry,12/14/2019,dal,mia,0,20.5,118,122,0,0,19.2,9.2,0,0,4000,1,63.42,0.62,6,1,2,0,0,1,0,3,8,0.38,0,0,0.00
Seth Curry,12/12/2019,dal,det,1,21,122,111,1,0,33.51666667,47.4,0,0,3500,1,65.15,-0.96,30,7,4,2,0,3,6,0,0,0.00,2,3,0.67
Seth Curry,12/8/2019,dal,sac,0,19,106,110,0,0,17.48333333,13.1,0,0,3600,1,63.28,0.91,2,3,3,1,0,0,0,1,4,0.25,0,0,0.00
Seth Curry,12/7/2019,dal,nor,1,14,130,84,1,0,21.53333333,18.1,0,0,3600,1,65.47,-0.49,11,3,1,0,1,1,2,3,5,0.60,3,3,1.00
Seth Curry,12/4/2019,dal,min,1,20.5,121,114,1,0,28.35,22.3,0,0,3500,1,64.33,0.9,8,4,3,2,0,1,0,3,8,0.38,2,2,1.00
Seth Curry,12/3/2019,dal,nor,1,19.5,118,97,1,0,27.06666667,24.3,0,0,3500,1,66.89,-2.69,19,4,1,0,0,1,5,6,1,6.00,2,2,1.00
Seth Curry,12/1/2019,dal,lal,1,16,114,100,1,0,15.55,3.2,0,0,3500,1,66.3,-3.3,3,1,0,0,0,1,1,1,5,0.20,0,0,0.00
Seth Curry,11/29/2019,dal,pho,1,21,120,113,1,0,21.15,15.2,0,0,3500,1,62.1,1.97,11,1,2,0,0,0,2,2,6,0.33,5,5,1.00
Seth Curry,11/26/2019,dal,lac,0,20.5,99,114,0,0,18.53333333,14.4,0,0,3500,1,62.51,1.56,13,2,0,0,0,1,3,5,8,0.63,0,0,0.00
Seth Curry,11/24/2019,dal,hou,1,15.5,137,123,1,0,15.08333333,7.7,0,0,3700,1,66.07,-2.07,2,1,1,1,0,0,0,1,4,0.25,0,0,0.00
Seth Curry,11/18/2019,dal,sas,1,20.5,117,110,1,1,26.55,14.2,0,0,3600,1,63.74,0.77,7,1,4,0,0,0,1,3,6,0.50,0,0,0.00
Seth Curry,11/16/2019,dal,tor,1,20.5,110,102,1,1,32.68333333,33.7,0,0,3500,1,64.7,1.07,15,6,5,1,1,2,3,5,7,0.71,2,2,1.00
Seth Curry,11/14/2019,dal,nyk,0,20,103,106,0,1,23.25,5.9,0,0,3500,1,68.03,-2.21,2,2,1,0,0,0,0,1,5,0.20,0,0,0.00
Seth Curry,11/11/2019,dal,bos,0,19.5,106,116,0,1,21.46666667,3.7,0,0,3600,1,66.8,-1.53,2,1,1,0,0,1,0,1,6,0.17,0,0,0.00
Seth Curry,11/9/2019,dal,mem,1,20,138,122,1,1,24.83333333,16.7,0,0,3600,1,65.75,-0.84,16,1,1,0,0,2,3,4,2,2.00,5,5,1.00
Seth Curry,11/8/2019,dal,nyk,0,20.5,102,106,0,0,12.7,3,0,0,3600,1,65.75,-0.84,0,0,0,1,0,0,0,0,0,0.00,0,0,0.00
Seth Curry,11/6/2019,dal,orl,1,20.5,107,106,1,1,6.7,10,0,0,3800,1,64.47,0.05,5,0,0,1,1,1,0,1,2,0.50,3,5,0.60
Seth Curry,11/3/2019,dal,cle,1,19.5,131,111,1,1,22.03333333,20.2,0,0,3700,1,64.7,-5.53,13,1,4,0,0,0,3,4,7,0.57,2,2,1.00
Seth Curry,11/1/2019,dal,lal,0,21.5,110,119,0,1,22.83333333,8.9,0,0,3700,1,65.25,-6.08,4,2,1,1,0,2,1,1,5,0.20,1,1,1.00
Seth Curry,10/29/2019,dal,den,1,21,109,106,1,1,25.26666667,19.9,0,0,3800,1,46.39,18.1,10,2,3,1,0,0,2,4,8,0.50,0,0,0.00
Seth Curry,10/27/2019,dal,por,0,19,119,121,0,0,24.91666667,24,0,0,3600,1,63.51,0.98,12,0,2,3,0,0,2,4,10,0.40,2,2,1.00
Seth Curry,10/25/2019,dal,nor,1,20,123,116,1,0,17.1,12.4,0,0,3600,1,66.34,-2.75,8,2,0,0,1,1,2,3,5,0.60,0,0,0.00
Seth Curry,10/23/2019,dal,was,1,20.5,108,100,1,0,19.65,12.1,0,0,4000,1,63.88,-0.29,9,3,1,0,0,2,1,3,6,0.50,2,2,1.00
Dorian Finney-Smith,2/1/2020,dal,atl,1,20.5,123,100,1,1,28.53333333,45.4,0,0,4500,3,65.02,0.14,22,7,4,2,1,0,4,7,3,2.33,4,4,1.00
Dorian Finney-Smith,1/31/2020,dal,hou,0,19.5,121,128,0,1,34.95,28.1,0,0,4100,3,66.66,-4.82,12,8,3,0,1,1,2,4,6,0.67,2,2,1.00
Dorian Finney-Smith,1/28/2020,dal,pho,0,20.5,104,133,0,1,22.93333333,13.1,0,0,4400,3,63.51,-1.67,3,3,1,1,1,1,1,1,3,0.33,0,0,0.00
Dorian Finney-Smith,1/27/2020,dal,okc,1,20,107,97,1,1,28.03333333,11.6,0,0,4300,3,62.69,-4.15,2,8,0,0,0,0,0,1,5,0.20,0,0,0.00
Dorian Finney-Smith,1/25/2020,dal,uta,0,17,107,112,0,1,28.11666667,20,0,0,4500,3,48.26,17.17,9,10,0,0,0,1,1,4,9,0.44,0,2,0.00
Dorian Finney-Smith,1/23/2020,dal,por,1,22.5,133,125,1,1,32.03333333,31,1,0,4400,3,66.25,-1.25,11,10,0,1,2,1,3,3,5,0.60,2,4,0.50
Dorian Finney-Smith,1/17/2020,dal,por,1,21.5,120,112,1,1,29.65,17,0,0,4500,3,64.33,0.87,6,5,0,2,0,1,1,2,6,0.33,1,1,1.00
Dorian Finney-Smith,1/15/2020,dal,sac,1,22,127,123,1,1,39.15,26.6,0,0,4700,3,66.34,-0.78,15,8,0,1,0,1,2,4,8,0.50,5,6,0.83
Dorian Finney-Smith,1/14/2020,dal,gsw,1,22.5,124,97,1,1,26.9,11.7,0,0,4700,3,67.62,-3.63,6,1,3,0,0,0,1,1,6,0.17,3,4,0.75
Dorian Finney-Smith,1/11/2020,dal,phi,1,20.5,109,91,1,1,32.31666667,26.7,0,0,4500,3,64.83,-0.84,16,6,1,0,1,1,2,7,10,0.70,0,0,0.00
Dorian Finney-Smith,1/10/2020,dal,lal,0,21.75,114,129,0,1,27.86666667,23.2,0,0,4600,3,62.64,1.13,13,6,0,1,0,0,2,5,4,1.25,1,2,0.50
Dorian Finney-Smith,1/8/2020,dal,den,0,19.5,106,107,0,1,31.95,21.3,0,0,4700,3,64.7,0.05,7,4,3,1,2,4,2,2,3,0.67,1,2,0.50
Dorian Finney-Smith,1/6/2020,dal,chi,1,20.5,118,110,1,1,36.86666667,22,0,0,4800,3,65.02,-0.31,11,5,2,1,0,1,3,4,2,2.00,0,0,0.00
Dorian Finney-Smith,1/4/2020,dal,cha,0,20.5,120,123,0,1,38.28333333,32.1,0,0,4200,3,65.61,-1.52,15,8,1,1,1,0,3,6,2,3.00,0,0,0.00
Dorian Finney-Smith,1/2/2020,dal,bkn,1,20.5,123,111,1,1,28.31666667,27.8,0,0,4200,3,62.23,1.22,8,9,0,2,1,0,2,3,8,0.38,0,0,0.00
Dorian Finney-Smith,12/31/2019,dal,okc,0,20,101,106,0,1,31.35,10.9,0,0,4200,3,63.78,2.19,6,2,1,0,1,2,1,1,8,0.13,3,4,0.75
Dorian Finney-Smith,12/29/2019,dal,lal,0,21.5,95,108,0,1,31.76666667,28.7,0,0,4200,3,66.25,-0.49,12,6,3,1,1,1,3,4,8,0.50,1,2,0.50
Dorian Finney-Smith,12/28/2019,dal,gsw,1,20.5,141,121,1,1,28.76666667,17.3,0,0,4200,3,67.44,-1.97,8,4,3,0,0,0,1,3,6,0.50,1,1,1.00
Dorian Finney-Smith,12/26/2019,dal,sas,1,20,102,98,1,1,32.98333333,23.2,0,0,4200,3,64.42,1.05,13,6,0,0,1,0,3,5,6,0.83,0,0,0.00
Dorian Finney-Smith,12/22/2019,dal,tor,0,15.5,107,110,0,1,32.9,22.5,0,0,4200,3,66.57,0.2,14,5,3,0,0,2,3,5,6,0.83,1,2,0.50
Dorian Finney-Smith,12/20/2019,dal,phi,1,20,117,98,1,1,30.83333333,27.2,0,0,4200,3,69.31,-4.38,11,6,4,2,0,3,1,3,5,0.60,4,4,1.00
Dorian Finney-Smith,12/18/2019,dal,bos,0,21.5,103,109,0,1,33.46666667,26,0,0,4200,3,65.89,-0.95,8,5,0,2,2,0,2,2,7,0.29,2,2,1.00
Dorian Finney-Smith,12/16/2019,dal,mil,1,20,120,116,1,1,35.01666667,29.1,0,0,4100,3,64.79,-0.75,15,8,1,0,1,0,3,6,1,6.00,0,1,0.00
